original_edge_id,metis_locality_partition,BA1_residue,BA2_residue,BA3_residue
202178,1,2,2,0
202179,2,3,3,3
202180,2,3,3,3
202181,1,1,1,2
202182,1,2,2,0
202183,1,0,0,3
202184,1,0,0,1
202185,2,2,2,2
202186,1,1,1,2
202187,1,2,2,3
202188,1,2,2,1
202189,1,3,3,1
202190,1,3,3,1
202191,2,2,2,1
202192,1,1,1,2
202193,1,0,0,1
202194,1,2,2,0
202195,1,1,1,2
202196,1,0,0,1
202197,2,2,2,1
202198,1,3,3,2
202199,1,1,1,1
202200,1,3,3,2
202201,1,3,3,0
202202,1,3,3,0
202203,1,0,0,2
202204,1,0,0,2
202205,2,2,2,3
202206,1,2,2,1
202207,1,0,0,3
202208,1,2,2,2
202209,1,1,1,0
202210,2,3,3,1
202211,1,3,3,1
202212,1,3,3,2
202213,1,2,2,3
202214,1,0,0,2
202215,2,0,0,2
202216,2,2,2,0
202217,1,3,3,3
202218,1,3,3,2
202219,1,2,2,2
202220,1,1,1,1
202221,1,0,0,2
202222,1,1,1,3
202223,1,1,1,3
202224,2,3,3,0
202225,1,2,2,1
202226,2,3,3,2
202227,2,2,2,3
202228,2,2,2,1
202229,2,3,3,2
202230,2,0,0,2
202231,2,3,3,0
202232,2,3,3,0
202233,2,0,0,3
202234,2,1,1,3
202235,2,1,1,1
202236,1,0,0,2
202237,2,3,3,1
202238,2,2,2,0
202239,2,2,2,3
202240,2,0,0,2
202241,2,1,1,2
202242,2,1,1,0
202243,2,3,3,1
202244,1,1,1,3
202245,2,0,0,2
202246,1,2,2,1
202247,2,1,1,1
202248,2,3,3,3
202249,2,0,0,2
202250,2,0,0,2
202251,2,1,1,1
202252,2,1,1,3
202253,2,2,2,1
202254,2,2,2,2
202255,1,0,0,2
202256,1,3,3,1
202257,1,0,0,2
202258,1,3,3,2
202259,2,2,2,1
202260,2,3,3,1
202261,2,1,1,3
202262,2,0,0,0
202263,2,2,2,1
202264,2,3,3,0
202265,2,1,1,3
202266,2,3,3,3
202267,2,1,1,2
202268,2,1,1,2
202269,2,2,2,2
202270,2,0,0,0
202271,2,0,0,3
202272,2,1,1,0
202273,1,2,2,2
202274,1,3,3,2
202275,2,0,0,3
202276,2,1,1,0
202277,1,3,3,1
202278,2,0,0,0
202279,1,2,2,2
202280,2,0,0,3
202281,2,2,2,3
202282,2,0,0,3
202283,1,1,1,2
202284,2,0,0,0
202285,2,0,0,1
202286,2,3,3,3
202287,2,0,0,1
202288,2,2,2,0
202289,2,1,1,2
202290,2,1,1,3
202291,2,3,3,1
202292,2,1,1,0
202293,2,2,2,3
202294,2,1,1,0
202295,1,3,3,3
202296,1,2,2,3
202297,2,2,2,1
202298,2,1,1,0
202299,2,3,3,2
202300,2,0,0,1
202301,2,3,3,0
202302,2,3,3,1
202303,2,2,2,3
202304,2,1,1,0
202305,2,0,0,1
202306,2,3,3,3
202307,1,0,0,3
202308,1,1,1,0
202309,2,2,2,2
202310,2,3,3,1
202311,2,2,2,2
202312,1,0,0,1
202313,2,2,2,1
202314,2,3,3,0
202315,2,1,1,3
202316,2,1,1,0
202317,2,2,2,3
202318,2,3,3,0
202319,1,0,0,3
202320,2,0,0,2
202321,2,1,1,2
202322,2,0,0,2
202323,2,2,2,1
202324,2,1,1,0
202325,2,3,3,1
202326,2,3,3,1
202327,2,2,2,3
202328,2,1,1,3
202329,2,2,2,1
202330,2,0,0,1
202331,2,3,3,1
202332,2,0,0,0
202333,2,0,0,0
202334,2,1,1,3
202335,2,0,0,1
202336,2,1,1,1
202337,2,2,2,0
202338,2,3,3,3
202339,2,2,2,2
202340,2,2,2,3
202341,2,0,0,0
202342,2,1,1,0
202343,2,0,0,0
202344,2,3,3,3
202345,2,1,1,3
202346,2,2,2,1
202347,2,3,3,0
202348,2,3,3,3
202349,2,0,0,0
202350,2,2,2,1
202351,2,1,1,3
202352,2,3,3,0
202353,2,0,0,1
202354,2,1,1,3
202355,2,2,2,0
202356,2,3,3,1
202357,2,0,0,3
202358,2,1,1,3
202359,2,2,2,2
202360,2,2,2,3
202361,1,3,3,0
202362,1,0,0,2
202363,2,1,1,0
202364,2,2,2,3
202365,2,3,3,1
202366,2,2,2,0
202367,2,1,1,1
202368,2,0,0,3
202369,2,1,1,3
202370,2,3,3,0
202371,2,3,3,3
202372,2,1,1,1
202373,2,0,0,0
202374,2,2,2,0
202375,2,2,2,3
202376,2,3,3,0
202377,2,0,0,2
202378,2,0,0,2
202379,2,1,1,2
202380,2,1,1,2
202381,2,2,2,2
202382,2,2,2,2
202383,2,3,3,2
202384,2,0,0,2
202385,2,1,1,2
202386,2,3,3,2
202387,2,2,2,2
202388,2,3,3,2
202389,2,0,0,2
202390,2,1,1,2
202391,2,2,2,2
202392,2,3,3,2
202393,2,0,0,2
202394,2,1,1,2
202395,2,0,0,2
202396,2,3,3,2
202397,2,1,1,2
202398,1,2,2,2
202399,1,3,3,0
202400,1,0,0,3
202401,1,0,0,3
202402,1,1,1,3
202403,1,2,2,1
202404,1,0,0,0
202405,1,2,2,3
202406,1,2,2,3
202407,1,2,2,0
202408,2,3,3,3
202409,2,0,0,3
202410,1,3,3,1
202411,1,3,3,2
202412,1,3,3,3
202413,1,0,0,1
202414,2,1,1,3
202415,1,1,1,2
202416,2,1,1,2
202417,2,2,2,3
202418,2,3,3,1
202419,2,0,0,0
202420,1,0,0,2
202421,1,1,1,3
202422,1,3,3,2
202423,1,1,1,0
202424,1,2,2,3
202425,2,3,3,3
202426,2,0,0,2
202427,1,2,2,1
202428,1,1,1,2
202429,1,2,2,3
202430,1,2,2,1
202431,1,3,3,1
202432,2,3,3,2
202433,1,1,1,0
202434,2,2,2,0
202435,1,0,0,1
202436,1,1,1,2
202437,1,1,1,3
202438,1,0,0,1
202439,1,3,3,2
202440,1,2,2,3
202441,2,1,1,2
202442,2,3,3,1
202443,1,0,0,3
202444,2,2,2,1
202445,2,0,0,1
202446,1,1,1,2
202447,1,1,1,3
202448,1,2,2,1
202449,2,3,3,0
202450,1,3,3,0
202451,2,0,0,3
202452,2,2,2,1
202453,1,3,3,1
202454,2,3,3,3
202455,1,2,2,2
202456,1,2,2,0
202457,1,0,0,1
202458,2,0,0,3
202459,1,0,0,0
202460,1,1,1,2
202461,2,1,1,3
202462,1,1,1,1
202463,1,0,0,3
202464,2,1,1,3
202465,2,3,3,0
202466,1,2,2,2
202467,1,2,2,1
202468,1,3,3,1
202469,1,2,2,2
202470,1,2,2,2
202471,1,3,3,1
202472,1,0,0,1
202473,1,1,1,2
202474,2,3,3,3
202475,2,0,0,0
202476,2,0,0,0
202477,2,1,1,1
202478,2,3,3,2
202479,2,0,0,2
202480,2,0,0,0
202481,2,0,0,3
202482,2,2,2,3
202483,2,3,3,0
202484,2,1,1,1
202485,2,1,1,1
202486,2,1,1,3
202487,1,0,0,1
202488,2,2,2,2
202489,1,0,0,2
202490,2,3,3,3
202491,2,0,0,2
202492,2,2,2,2
202493,2,1,1,1
202494,2,1,1,3
202495,2,1,1,3
202496,2,2,2,2
202497,2,3,3,3
202498,2,0,0,2
202499,2,0,0,1
202500,2,3,3,1
202501,2,2,2,1
202502,2,0,0,1
202503,2,2,2,3
202504,2,2,2,0
202505,2,3,3,1
202506,2,2,2,0
202507,2,3,3,3
202508,1,3,3,3
202509,2,1,1,2
202510,2,1,1,2
202511,1,2,2,1
202512,2,2,2,3
202513,2,0,0,3
202514,2,3,3,3
202515,2,2,2,1
202516,2,1,1,1
202517,2,3,3,0
202518,2,1,1,3
202519,1,3,3,1
202520,2,1,1,3
202521,2,2,2,3
202522,2,1,1,0
202523,2,3,3,1
202524,2,0,0,0
202525,2,1,1,1
202526,2,0,0,3
202527,2,2,2,1
202528,2,3,3,0
202529,2,0,0,1
202530,2,1,1,0
202531,2,3,3,2
202532,2,0,0,3
202533,2,3,3,0
202534,2,1,1,3
202535,2,2,2,0
202536,1,0,0,2
202537,2,2,2,0
202538,2,3,3,1
202539,2,2,2,3
202540,2,1,1,0
202541,2,3,3,2
202542,2,1,1,1
202543,2,0,0,0
202544,2,3,3,0
202545,2,2,2,0
202546,2,1,1,3
202547,2,0,0,0
202548,2,3,3,1
202549,2,0,0,0
202550,2,1,1,3
202551,2,2,2,2
202552,2,0,0,1
202553,2,2,2,2
202554,2,3,3,2
202555,2,1,1,1
202556,2,2,2,3
202557,2,3,3,0
202558,2,0,0,3
202559,2,1,1,0
202560,2,2,2,1
202561,2,3,3,2
202562,2,0,0,2
202563,2,0,0,3
202564,2,0,0,3
202565,1,2,2,2
202566,2,3,3,1
202567,2,1,1,1
202568,2,2,2,0
202569,2,1,1,0
202570,2,3,3,2
202571,2,3,3,0
202572,2,0,0,1
202573,2,2,2,1
202574,2,1,1,3
202575,2,0,0,3
202576,2,1,1,0
202577,2,1,1,0
202578,2,0,0,3
202579,2,2,2,1
202580,2,3,3,0
202581,2,2,2,2
202582,2,0,0,1
202583,2,3,3,3
202584,2,1,1,3
202585,2,2,2,0
202586,2,3,3,1
202587,2,1,1,3
202588,2,3,3,0
202589,2,0,0,1
202590,2,0,0,3
202591,2,2,2,0
202592,2,1,1,3
202593,2,2,2,1
202594,2,3,3,0
202595,2,0,0,1
202596,2,1,1,3
202597,2,2,2,0
202598,2,3,3,1
202599,2,0,0,3
202600,2,1,1,3
202601,2,2,2,2
202602,2,3,3,3
202603,2,0,0,0
202604,2,0,0,1
202605,2,1,1,0
202606,2,1,1,3
202607,2,2,2,0
202608,2,2,2,1
202609,2,1,1,3
202610,2,0,0,0
202611,2,2,2,3
202612,2,3,3,1
202613,2,3,3,0
202614,2,2,2,3
202615,2,0,0,3
202616,2,1,1,0
202617,2,1,1,0
202618,2,3,3,1
202619,2,2,2,2
202620,2,0,0,2
202621,2,1,1,2
202622,2,3,3,2
202623,2,0,0,2
202624,2,2,2,2
202625,2,3,3,2
202626,2,0,0,2
202627,2,1,1,2
202628,2,1,1,2
202629,2,2,2,2
202630,2,3,3,2
202631,2,0,0,2
202632,2,1,1,2
202633,2,2,2,2
202634,2,3,3,2
202635,2,0,0,2
202636,2,1,1,2
202637,2,2,2,2
202638,2,3,3,2
202639,2,3,3,2
202640,1,3,3,2
202641,1,1,1,3
202642,1,1,1,2
202643,1,0,0,3
202644,1,1,1,3
202645,1,2,2,1
202646,1,0,0,0
202647,1,0,0,3
202648,1,2,2,3
202649,1,2,2,3
202650,1,3,3,2
202651,1,0,0,2
202652,1,3,3,1
202653,1,3,3,2
202654,1,3,3,3
202655,1,0,0,1
202656,1,0,0,2
202657,1,1,1,2
202658,1,1,1,1
202659,1,2,2,3
202660,1,0,0,2
202661,1,2,2,3
202662,1,1,1,2
202663,1,1,1,0
202664,1,3,3,2
202665,1,0,0,2
202666,1,3,3,0
202667,1,1,1,0
202668,1,0,0,1
202669,1,2,2,1
202670,1,1,1,3
202671,1,2,2,3
202672,1,2,2,1
202673,1,3,3,1
202674,1,3,3,1
202675,1,3,3,3
202676,1,0,0,1
202677,1,2,2,2
202678,1,2,2,3
202679,1,1,1,2
202680,1,0,0,1
202681,1,2,2,2
202682,1,3,3,0
202683,1,1,1,1
202684,1,3,3,2
202685,1,1,1,0
202686,1,1,1,2
202687,1,0,0,0
202688,1,2,2,2
202689,1,2,2,3
202690,1,2,2,1
202691,1,0,0,2
202692,1,0,0,3
202693,1,1,1,3
202694,1,1,1,0
202695,1,3,3,1
202696,2,3,3,3
202697,1,2,2,2
202698,1,3,3,0
202699,1,0,0,1
202700,1,0,0,3
202701,1,2,2,0
202702,1,3,3,2
202703,1,2,2,2
202704,1,1,1,1
202705,2,0,0,3
202706,1,1,1,2
202707,2,3,3,3
202708,1,0,0,2
202709,1,2,2,1
202710,1,3,3,1
202711,1,2,2,3
202712,1,3,3,2
202713,1,3,3,1
202714,1,0,0,1
202715,1,1,1,2
202716,1,2,2,2
202717,1,1,1,2
202718,1,3,3,3
202719,1,0,0,0
202720,1,2,2,1
202721,2,0,0,2
202722,1,3,3,2
202723,1,3,3,2
202724,1,1,1,0
202725,1,2,2,0
202726,1,0,0,3
202727,2,1,1,1
202728,1,0,0,1
202729,1,1,1,2
202730,1,2,2,1
202731,1,0,0,2
202732,1,3,3,3
202733,1,0,0,1
202734,1,0,0,1
202735,1,3,3,2
202736,1,1,1,2
202737,1,0,0,2
202738,1,2,2,1
202739,2,3,3,3
202740,1,0,0,1
202741,1,0,0,2
202742,2,3,3,1
202743,1,2,2,2
202744,1,3,3,2
202745,1,1,1,3
202746,1,1,1,0
202747,1,0,0,2
202748,2,3,3,3
202749,2,2,2,1
202750,1,1,1,0
202751,1,1,1,1
202752,1,1,1,1
202753,2,2,2,2
202754,1,1,1,0
202755,1,2,2,0
202756,1,3,3,2
202757,1,3,3,1
202758,1,2,2,0
202759,1,3,3,2
202760,1,3,3,2
202761,1,2,2,3
202762,1,3,3,2
202763,1,3,3,2
202764,1,0,0,0
202765,1,1,1,3
202766,1,1,1,1
202767,1,2,2,0
202768,1,2,2,3
202769,1,0,0,2
202770,2,1,1,1
202771,2,0,0,1
202772,2,1,1,1
202773,1,2,2,3
202774,1,2,2,3
202775,2,0,0,1
202776,2,1,1,0
202777,1,0,0,3
202778,1,2,2,3
202779,2,1,1,2
202780,1,3,3,2
202781,2,1,1,1
202782,1,2,2,0
202783,1,0,0,1
202784,1,0,0,1
202785,1,2,2,2
202786,2,3,3,3
202787,2,1,1,1
202788,1,1,1,0
202789,2,2,2,3
202790,1,3,3,0
202791,1,0,0,3
202792,2,0,0,1
202793,2,1,1,1
202794,2,2,2,1
202795,2,3,3,2
202796,2,1,1,0
202797,2,0,0,1
202798,2,3,3,1
202799,2,2,2,1
202800,2,1,1,3
202801,2,0,0,0
202802,2,3,3,1
202803,1,2,2,1
202804,1,0,0,1
202805,2,0,0,3
202806,2,1,1,0
202807,1,2,2,2
202808,1,0,0,2
202809,1,1,1,3
202810,2,3,3,0
202811,1,0,0,2
202812,1,1,1,2
202813,1,2,2,2
202814,1,2,2,3
202815,2,3,3,1
202816,1,3,3,1
202817,2,1,1,0
202818,2,0,0,3
202819,1,2,2,2
202820,1,3,3,2
202821,2,0,0,0
202822,1,1,1,3
202823,1,2,2,1
202824,2,2,2,0
202825,2,3,3,1
202826,1,1,1,3
202827,1,0,0,0
202828,2,3,3,3
202829,1,0,0,0
202830,1,1,1,3
202831,2,2,2,0
202832,1,3,3,3
202833,2,0,0,1
202834,2,2,2,0
202835,1,1,1,3
202836,1,3,3,0
202837,1,0,0,3
202838,2,1,1,1
202839,2,2,2,1
202840,1,3,3,0
202841,2,0,0,1
202842,1,2,2,3
202843,1,1,1,1
202844,1,2,2,2
202845,2,3,3,1
202846,1,1,1,0
202847,1,2,2,0
202848,2,1,1,1
202849,2,0,0,3
202850,2,3,3,1
202851,2,2,2,3
202852,1,3,3,2
202853,2,1,1,0
202854,2,2,2,0
202855,1,0,0,3
202856,1,2,2,3
202857,2,1,1,3
202858,1,3,3,2
202859,1,3,3,0
202860,1,0,0,3
202861,1,0,0,1
202862,1,0,0,1
202863,2,1,1,2
202864,2,1,1,2
202865,1,2,2,1
202866,2,2,2,2
202867,2,3,3,2
202868,2,0,0,2
202869,2,1,1,2
202870,1,3,3,1
202871,1,2,2,1
202872,2,3,3,2
202873,2,0,0,2
202874,2,1,1,2
202875,2,2,2,2
202876,2,3,3,2
202877,2,0,0,2
202878,2,1,1,2
202879,2,0,0,2
202880,2,3,3,2
202881,2,1,1,2
202882,1,0,0,3
202883,1,0,0,3
202884,1,1,1,2
202885,1,2,2,1
202886,1,0,0,2
202887,1,0,0,3
202888,2,2,2,0
202889,1,1,1,3
202890,2,2,2,3
202891,1,2,2,0
202892,1,3,3,3
202893,1,3,3,2
202894,1,3,3,1
202895,1,3,3,2
202896,2,0,0,3
202897,2,0,0,2
202898,1,1,1,2
202899,1,1,1,2
202900,2,1,1,2
202901,2,2,2,3
202902,1,3,3,2
202903,1,0,0,0
202904,1,0,0,2
202905,1,3,3,2
202906,1,2,2,0
202907,1,1,1,3
202908,1,3,3,1
202909,2,2,2,2
202910,1,1,1,3
202911,2,1,1,1
202912,2,2,2,2
202913,2,3,3,2
202914,1,3,3,1
202915,2,2,2,0
202916,2,1,1,1
202917,2,0,0,2
202918,1,1,1,2
202919,1,3,3,0
202920,1,0,0,2
202921,1,1,1,3
202922,1,0,0,1
202923,2,1,1,1
202924,2,3,3,3
202925,1,1,1,1
202926,1,0,0,2
202927,2,2,2,0
202928,1,2,2,0
202929,2,0,0,3
202930,2,1,1,3
202931,2,3,3,0
202932,1,2,2,1
202933,1,2,2,0
202934,1,1,1,0
202935,1,1,1,2
202936,1,2,2,3
202937,1,3,3,1
202938,1,3,3,3
202939,2,2,2,3
202940,1,1,1,3
202941,2,0,0,2
202942,2,0,0,3
202943,1,2,2,0
202944,2,3,3,1
202945,2,0,0,0
202946,1,1,1,1
202947,1,0,0,2
202948,1,1,1,2
202949,1,3,3,3
202950,2,3,3,1
202951,2,2,2,2
202952,2,3,3,2
202953,2,2,2,3
202954,2,2,2,1
202955,2,3,3,2
202956,2,0,0,2
202957,2,1,1,0
202958,2,2,2,1
202959,2,3,3,1
202960,2,2,2,0
202961,2,0,0,3
202962,2,0,0,2
202963,2,3,3,2
202964,2,0,0,1
202965,2,2,2,1
202966,2,3,3,3
202967,2,0,0,0
202968,2,1,1,3
202969,2,2,2,0
202970,2,1,1,3
202971,2,0,0,2
202972,2,2,2,3
202973,1,3,3,1
202974,2,2,2,2
202975,2,3,3,1
202976,2,0,0,2
202977,2,0,0,1
202978,2,1,1,3
202979,2,3,3,1
202980,2,2,2,2
202981,1,3,3,3
202982,1,0,0,1
202983,1,2,2,2
202984,1,3,3,2
202985,2,1,1,1
202986,2,3,3,1
202987,2,1,1,0
202988,2,1,1,0
202989,2,0,0,1
202990,2,0,0,0
202991,2,2,2,3
202992,2,2,2,3
202993,2,1,1,2
202994,2,1,1,3
202995,2,2,2,2
202996,2,1,1,3
202997,2,2,2,0
202998,2,1,1,3
202999,2,3,3,2
203000,2,3,3,0
203001,2,3,3,1
203002,2,2,2,3
203003,2,0,0,3
203004,2,0,0,0
203005,2,3,3,1
203006,2,0,0,3
203007,2,0,0,1
203008,2,2,2,1
203009,2,2,2,3
203010,2,1,1,0
203011,2,3,3,2
203012,2,3,3,0
203013,2,1,1,0
203014,1,0,0,2
203015,2,1,1,1
203016,2,2,2,0
203017,2,0,0,3
203018,2,0,0,1
203019,1,3,3,3
203020,2,2,2,3
203021,2,1,1,0
203022,2,3,3,0
203023,2,1,1,2
203024,2,2,2,3
203025,2,3,3,3
203026,2,0,0,0
203027,2,1,1,3
203028,2,2,2,0
203029,2,3,3,3
203030,2,0,0,0
203031,1,1,1,1
203032,2,3,3,1
203033,1,0,0,3
203034,2,2,2,0
203035,2,1,1,2
203036,1,2,2,1
203037,2,0,0,3
203038,2,1,1,0
203039,2,2,2,3
203040,2,3,3,0
203041,2,3,3,1
203042,2,0,0,3
203043,2,1,1,1
203044,2,2,2,0
203045,2,3,3,2
203046,2,0,0,2
203047,2,0,0,3
203048,2,3,3,0
203049,2,1,1,1
203050,2,1,1,0
203051,2,2,2,3
203052,2,2,2,1
203053,2,3,3,3
203054,2,2,2,0
203055,2,0,0,1
203056,2,0,0,3
203057,2,1,1,0
203058,2,3,3,2
203059,2,0,0,1
203060,2,1,1,3
203061,2,1,1,1
203062,2,1,1,1
203063,2,0,0,3
203064,2,2,2,0
203065,2,3,3,2
203066,2,3,3,1
203067,2,3,3,0
203068,2,2,2,0
203069,2,2,2,3
203070,2,0,0,0
203071,2,1,1,3
203072,2,3,3,1
203073,2,0,0,3
203074,2,0,0,0
203075,2,2,2,1
203076,2,1,1,3
203077,2,2,2,0
203078,2,3,3,1
203079,2,0,0,3
203080,2,1,1,0
203081,2,2,2,1
203082,2,3,3,3
203083,2,0,0,0
203084,2,2,2,3
203085,2,1,1,2
203086,2,2,2,3
203087,1,0,0,2
203088,1,0,0,2
203089,2,1,1,0
203090,2,1,1,3
203091,2,3,3,1
203092,2,2,2,1
203093,2,1,1,3
203094,2,0,0,0
203095,2,2,2,0
203096,2,3,3,1
203097,2,0,0,3
203098,2,3,3,3
203099,2,3,3,0
203100,2,1,1,3
203101,2,1,1,0
203102,2,2,2,1
203103,2,2,2,2
203104,2,0,0,2
203105,2,1,1,2
203106,2,3,3,2
203107,2,0,0,2
203108,2,2,2,2
203109,2,3,3,2
203110,2,0,0,2
203111,2,1,1,2
203112,2,1,1,2
203113,2,2,2,2
203114,2,3,3,2
203115,2,0,0,2
203116,2,1,1,2
203117,2,2,2,2
203118,2,3,3,2
203119,2,0,0,2
203120,2,1,1,2
203121,2,2,2,2
203122,2,3,3,2
203123,2,3,3,2
203124,1,1,1,2
203125,1,0,0,3
203126,1,1,1,3
203127,1,2,2,1
203128,1,3,3,2
203129,1,0,0,0
203130,1,3,3,0
203131,1,1,1,3
203132,1,3,3,3
203133,1,2,2,3
203134,2,0,0,0
203135,2,2,2,3
203136,1,3,3,1
203137,1,0,0,2
203138,1,0,0,2
203139,1,0,0,1
203140,2,1,1,3
203141,1,2,2,2
203142,2,1,1,2
203143,1,2,2,2
203144,1,2,2,2
203145,1,2,2,3
203146,1,0,0,2
203147,1,1,1,3
203148,1,3,3,0
203149,1,1,1,0
203150,1,3,3,1
203151,1,2,2,1
203152,1,1,1,3
203153,1,1,1,3
203154,1,2,2,1
203155,1,3,3,1
203156,2,3,3,2
203157,1,0,0,3
203158,2,3,3,3
203159,2,0,0,2
203160,1,0,0,2
203161,1,2,2,3
203162,1,0,0,2
203163,1,1,1,3
203164,1,0,0,1
203165,1,2,2,2
203166,1,1,1,1
203167,1,3,3,0
203168,2,0,0,1
203169,2,0,0,1
203170,1,1,1,0
203171,1,3,3,3
203172,1,1,1,2
203173,1,2,2,0
203174,1,2,2,1
203175,2,1,1,0
203176,2,3,3,3
203177,2,0,0,3
203178,2,2,2,0
203179,1,3,3,1
203180,2,3,3,3
203181,1,2,2,2
203182,1,3,3,3
203183,1,0,0,1
203184,2,2,2,0
203185,1,2,2,2
203186,1,3,3,2
203187,2,0,0,3
203188,1,3,3,2
203189,1,1,1,1
203190,1,2,2,1
203191,2,0,0,3
203192,1,3,3,1
203193,1,1,1,2
203194,1,2,2,3
203195,1,3,3,0
203196,1,0,0,2
203197,1,3,3,1
203198,1,0,0,1
203199,1,1,1,2
203200,2,1,1,1
203201,2,3,3,0
203202,2,2,2,1
203203,2,0,0,1
203204,2,1,1,2
203205,2,2,2,1
203206,1,2,2,0
203207,2,1,1,1
203208,2,0,0,3
203209,1,3,3,2
203210,1,0,0,2
203211,2,1,1,2
203212,2,2,2,0
203213,2,3,3,3
203214,2,3,3,3
203215,2,0,0,0
203216,2,1,1,0
203217,2,2,2,1
203218,2,2,2,3
203219,2,1,1,0
203220,2,0,0,1
203221,2,3,3,3
203222,2,1,1,2
203223,2,2,2,2
203224,2,3,3,3
203225,2,2,2,0
203226,2,1,1,1
203227,2,0,0,0
203228,2,0,0,1
203229,2,3,3,3
203230,2,1,1,1
203231,2,3,3,0
203232,2,1,1,3
203233,1,0,0,1
203234,2,2,2,3
203235,2,3,3,2
203236,2,0,0,2
203237,2,0,0,1
203238,2,0,0,2
203239,1,0,0,2
203240,1,1,1,2
203241,2,0,0,1
203242,2,2,2,2
203243,1,3,3,1
203244,2,0,0,2
203245,1,2,2,2
203246,1,3,3,2
203247,2,1,1,1
203248,2,0,0,1
203249,2,2,2,0
203250,2,2,2,3
203251,2,2,2,3
203252,2,3,3,3
203253,2,1,1,0
203254,2,1,1,2
203255,2,1,1,2
203256,2,2,2,2
203257,2,3,3,3
203258,2,1,1,3
203259,2,1,1,3
203260,2,3,3,2
203261,2,0,0,1
203262,2,3,3,3
203263,2,2,2,0
203264,2,1,1,0
203265,2,2,2,0
203266,2,0,0,1
203267,2,3,3,0
203268,2,0,0,1
203269,2,0,0,1
203270,2,1,1,0
203271,2,3,3,3
203272,2,1,1,2
203273,2,2,2,3
203274,2,2,2,0
203275,1,3,3,2
203276,1,0,0,2
203277,2,2,2,1
203278,2,1,1,0
203279,2,1,1,3
203280,2,3,3,1
203281,2,1,1,0
203282,2,2,2,3
203283,2,3,3,2
203284,2,0,0,0
203285,2,1,1,1
203286,2,2,2,3
203287,2,3,3,0
203288,2,0,0,1
203289,2,1,1,3
203290,2,2,2,0
203291,2,3,3,2
203292,2,0,0,1
203293,2,1,1,0
203294,2,3,3,3
203295,2,2,2,2
203296,2,0,0,2
203297,2,1,1,1
203298,2,2,2,3
203299,2,3,3,0
203300,2,0,0,1
203301,2,1,1,3
203302,2,3,3,0
203303,2,2,2,3
203304,2,0,0,1
203305,2,1,1,2
203306,2,0,0,2
203307,2,3,3,1
203308,2,2,2,3
203309,2,0,0,3
203310,2,1,1,1
203311,2,0,0,1
203312,2,3,3,3
203313,2,2,2,0
203314,2,1,1,0
203315,2,2,2,2
203316,2,0,0,0
203317,2,0,0,1
203318,2,1,1,0
203319,2,3,3,0
203320,2,3,3,3
203321,2,2,2,1
203322,2,1,1,3
203323,2,2,2,0
203324,2,0,0,1
203325,2,3,3,3
203326,2,1,1,0
203327,2,1,1,3
203328,2,2,2,2
203329,2,2,2,3
203330,1,2,2,3
203331,2,0,0,1
203332,2,3,3,0
203333,2,3,3,0
203334,2,1,1,1
203335,2,2,2,3
203336,2,3,3,0
203337,2,0,0,1
203338,2,0,0,3
203339,2,1,1,3
203340,2,3,3,3
203341,2,2,2,1
203342,2,1,1,0
203343,2,2,2,0
203344,2,3,3,0
203345,2,0,0,3
203346,2,0,0,2
203347,2,1,1,2
203348,2,1,1,2
203349,2,2,2,2
203350,2,2,2,2
203351,2,3,3,2
203352,2,0,0,2
203353,2,1,1,2
203354,2,2,2,2
203355,2,3,3,2
203356,2,3,3,2
203357,2,0,0,2
203358,2,1,1,2
203359,2,2,2,2
203360,2,3,3,2
203361,2,0,0,2
203362,2,1,1,2
203363,2,0,0,2
203364,2,3,3,2
203365,2,1,1,2
203366,1,1,1,2
203367,1,0,0,3
203368,1,2,2,3
203369,1,2,2,1
203370,1,0,0,0
203371,1,3,3,3
203372,1,0,0,3
203373,1,1,1,0
203374,1,3,3,3
203375,1,2,2,0
203376,1,3,3,3
203377,1,1,1,3
203378,1,3,3,1
203379,1,3,3,2
203380,1,0,0,3
203381,1,0,0,1
203382,1,1,1,3
203383,1,1,1,2
203384,1,2,2,3
203385,1,1,1,1
203386,1,3,3,2
203387,1,2,2,0
203388,1,0,0,3
203389,1,2,2,3
203390,1,0,0,0
203391,1,1,1,2
203392,1,3,3,1
203393,1,2,2,1
203394,1,2,2,2
203395,1,2,2,3
203396,1,1,1,1
203397,1,3,3,1
203398,1,3,3,3
203399,1,3,3,1
203400,1,1,1,2
203401,1,0,0,1
203402,1,3,3,2
203403,1,3,3,0
203404,1,0,0,3
203405,1,1,1,3
203406,1,0,0,1
203407,1,3,3,2
203408,1,1,1,1
203409,1,2,2,2
203410,1,1,1,2
203411,1,2,2,0
203412,1,3,3,2
203413,2,0,0,1
203414,1,1,1,2
203415,1,2,2,3
203416,1,2,2,1
203417,1,3,3,0
203418,1,2,2,2
203419,1,0,0,3
203420,1,2,2,0
203421,1,3,3,1
203422,1,3,3,2
203423,1,2,2,3
203424,1,1,1,2
203425,1,0,0,1
203426,1,3,3,3
203427,1,1,1,0
203428,1,0,0,2
203429,1,2,2,2
203430,1,1,1,1
203431,2,0,0,3
203432,1,1,1,2
203433,1,2,2,0
203434,1,0,0,2
203435,1,2,2,1
203436,1,3,3,1
203437,1,2,2,2
203438,1,2,2,2
203439,1,3,3,1
203440,1,0,0,1
203441,1,0,0,3
203442,1,1,1,2
203443,2,0,0,1
203444,1,0,0,0
203445,2,2,2,1
203446,1,3,3,3
